operation_id,customer_id,client_segment,region,branch_id,operation_date,product_type,operation_type,channel,amount,operation_status,tariff_rule_id,expected_fee,actual_fee,fee_diff,abs_fee_diff,relative_diff,potential_loss,overcharge_amount,control_status,is_deviation,priority_amount
OP_0005314,CUST_0000775,mass,karaganda,BR_017,2025-07-27,cash_withdrawals,atm_cash_withdrawal,atm,31187.36,posted,TR_00098,209.58,209.58,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005315,CUST_0000392,mass,other,BR_049,2025-11-30,cash_withdrawals,atm_cash_withdrawal,atm,36735.32,posted,TR_00098,246.86,246.86,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005316,CUST_0000007,sme,other,BR_016,2025-01-30,domestic_transfers,external_transfer,web,30359.9,posted,TR_00086,173.35,173.35,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005317,CUST_0000474,mass,astana,BR_009,2025-07-29,cash_withdrawals,atm_cash_withdrawal,branch,21684.86,posted,TR_00106,174.87,174.87,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005318,CUST_0000866,sme,other,BR_036,2024-07-01,merchant_acquiring,merchant_settlement,pos,219907.43,posted,TR_00141,1741.67,1741.67,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005319,CUST_0000383,sme,shymkent,BR_022,2024-11-05,card_payments,merchant_purchase,pos,96931.55,posted,TR_00005,174.48,174.48,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005320,CUST_0000457,corporate,almaty,BR_036,2024-11-01,account_service,monthly_package_fee,mobile,29386.46,posted,TR_00119,828.75,828.75,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005321,CUST_0000291,sme,astana,BR_005,2024-08-30,merchant_acquiring,merchant_settlement,pos,36569.95,posted,TR_00141,289.63,289.63,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005322,CUST_0000699,affluent,other,BR_019,2025-06-06,domestic_transfers,internal_transfer,mobile,159978.72,reversed,TR_00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005323,CUST_0000811,mass,almaty,BR_013,2025-10-06,card_payments,p2p_transfer,pos,16776.97,posted,TR_00026,60.13,60.13,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005324,CUST_0000060,mass,karaganda,BR_036,2024-08-26,card_payments,merchant_purchase,pos,10824.44,reversed,TR_00001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005325,CUST_0000230,mass,almaty,BR_001,2024-04-09,card_payments,merchant_purchase,pos,42656.37,posted,TR_00001,85.31,85.31,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005326,CUST_0000847,mass,astana,BR_051,2025-08-25,domestic_transfers,external_transfer,mobile,52891.16,posted,TR_00074,246.26,246.26,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005327,CUST_0000539,mass,other,BR_051,2025-09-12,card_payments,merchant_purchase,pos,57629.01,reversed,TR_00002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005328,CUST_0000588,mass,shymkent,BR_019,2025-11-13,card_payments,merchant_purchase,pos,85130.78,posted,TR_00002,190.69,190.69,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005329,CUST_0000117,sme,almaty,BR_002,2024-07-05,card_payments,p2p_transfer,mobile,14150.94,posted,TR_00037,45.0,45.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005330,CUST_0000926,mass,almaty,BR_006,2025-06-08,merchant_acquiring,merchant_settlement,pos,6504.72,posted,TR_00138,300.0,300.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005331,CUST_0000068,mass,karaganda,BR_026,2025-06-06,card_payments,merchant_purchase,web,16776.72,posted,TR_00018,42.28,42.28,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005332,CUST_0000382,corporate,almaty,BR_007,2025-07-30,domestic_transfers,external_transfer,web,64158.86,posted,TR_00088,191.63,191.63,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005333,CUST_0000900,mass,almaty,BR_036,2025-08-11,account_service,monthly_package_fee,mobile,11382.35,posted,TR_00114,1428.0,1428.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005334,CUST_0000364,mass,almaty,BR_059,2025-11-26,cash_withdrawals,atm_cash_withdrawal,atm,3554.93,posted,TR_00098,100.0,100.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005335,CUST_0000545,mass,astana,BR_027,2024-12-14,merchant_acquiring,merchant_settlement,web,38789.69,posted,TR_00145,384.02,384.02,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005336,CUST_0000902,mass,almaty,BR_040,2024-02-25,domestic_transfers,internal_transfer,branch,17117.45,posted,TR_00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005337,CUST_0000146,mass,astana,BR_017,2024-05-20,domestic_transfers,external_transfer,branch,4509.07,posted,TR_00089,150.0,150.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005338,CUST_0000961,mass,shymkent,BR_023,2025-10-09,domestic_transfers,external_transfer,mobile,35796.99,posted,TR_00074,197.44,197.44,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005339,CUST_0000038,mass,astana,BR_037,2025-09-08,card_payments,merchant_purchase,mobile,21073.81,posted,TR_00010,50.16,50.16,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005340,CUST_0000301,sme,almaty,BR_017,2024-01-09,domestic_transfers,internal_transfer,branch,225794.4,posted,TR_00069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005341,CUST_0000100,corporate,almaty,BR_021,2024-09-25,card_payments,p2p_transfer,web,36394.4,failed,TR_00047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005342,CUST_0000812,mass,astana,BR_015,2024-06-27,card_payments,p2p_transfer,mobile,64472.71,posted,TR_00033,219.21,219.21,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005343,CUST_0000962,mass,astana,BR_031,2024-08-22,domestic_transfers,internal_transfer,mobile,32214.94,posted,TR_00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005344,CUST_0000517,mass,almaty,BR_022,2025-04-11,domestic_transfers,external_transfer,mobile,16528.48,posted,TR_00074,150.0,150.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005345,CUST_0000209,mass,almaty,BR_014,2025-01-07,card_payments,p2p_transfer,web,18755.54,posted,TR_00042,75.62,75.62,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005346,CUST_0000552,mass,astana,BR_003,2024-12-17,card_payments,merchant_purchase,web,113903.0,posted,TR_00017,256.28,256.28,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005347,CUST_0000912,sme,almaty,BR_033,2024-11-13,cash_withdrawals,atm_cash_withdrawal,atm,77649.26,posted,TR_00101,419.31,419.31,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005348,CUST_0000440,affluent,other,BR_019,2025-04-13,merchant_acquiring,merchant_settlement,pos,5931.76,posted,TR_00140,225.0,225.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005349,CUST_0000456,mass,almaty,BR_005,2025-05-13,account_service,monthly_package_fee,branch,7817.37,posted,TR_00130,2016.0,2016.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005350,CUST_0000807,affluent,almaty,BR_029,2024-02-01,account_service,monthly_package_fee,branch,8332.87,posted,TR_00131,1350.0,1350.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005351,CUST_0000008,sme,astana,BR_040,2024-04-10,domestic_transfers,external_transfer,branch,111203.23,posted,TR_00093,468.3,468.3,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005352,CUST_0000491,affluent,almaty,BR_012,2024-09-06,card_payments,p2p_transfer,pos,4486.91,posted,TR_00027,37.5,37.5,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005353,CUST_0000383,sme,shymkent,BR_022,2024-11-14,cash_withdrawals,atm_cash_withdrawal,branch,81183.0,posted,TR_00109,526.07,526.07,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005354,CUST_0000054,affluent,almaty,BR_049,2025-12-28,domestic_transfers,internal_transfer,web,51953.84,posted,TR_00060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005355,CUST_0000727,mass,astana,BR_006,2025-10-12,card_payments,merchant_purchase,web,38903.33,posted,TR_00018,98.04,98.04,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005356,CUST_0000909,mass,other,BR_048,2025-04-18,card_payments,p2p_transfer,pos,19073.53,posted,TR_00026,68.36,68.36,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005357,CUST_0000567,sme,almaty,BR_043,2024-01-27,cash_withdrawals,atm_cash_withdrawal,atm,128915.12,posted,TR_00101,696.14,696.14,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005358,CUST_0000462,mass,shymkent,BR_021,2024-03-14,account_service,monthly_package_fee,mobile,37439.75,posted,TR_00113,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005359,CUST_0001000,mass,shymkent,BR_030,2024-11-29,card_payments,p2p_transfer,web,6242.65,posted,TR_00041,50.0,50.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005360,CUST_0000057,mass,other,BR_051,2025-03-04,domestic_transfers,external_transfer,branch,8159.83,failed,TR_00090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005361,CUST_0000224,corporate,karaganda,BR_032,2025-04-27,card_payments,p2p_transfer,pos,4956.86,posted,TR_00032,32.5,32.5,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005362,CUST_0000616,affluent,almaty,BR_026,2024-04-13,domestic_transfers,internal_transfer,mobile,130663.99,posted,TR_00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005363,CUST_0000380,affluent,astana,BR_056,2025-10-10,card_payments,p2p_transfer,pos,169040.45,posted,TR_00028,454.38,454.38,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005364,CUST_0000489,affluent,other,BR_040,2024-12-26,cash_withdrawals,atm_cash_withdrawal,branch,114601.71,posted,TR_00107,618.85,618.85,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005365,CUST_0000957,sme,shymkent,BR_010,2025-03-09,domestic_transfers,internal_transfer,web,27872.53,posted,TR_00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005366,CUST_0000769,mass,almaty,BR_007,2024-01-29,card_payments,p2p_transfer,web,6371.97,posted,TR_00041,50.0,50.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005367,CUST_0000243,mass,astana,BR_050,2025-08-24,domestic_transfers,internal_transfer,web,9777.97,posted,TR_00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0009994,CUST_0000536,mass,astana,BR_031,2024-08-02,domestic_transfers,internal_transfer,mobile,91810.27,posted,TR_00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0009995,CUST_0000209,mass,almaty,BR_014,2024-12-04,card_payments,merchant_purchase,web,39424.73,posted,TR_00017,88.71,88.71,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005370,CUST_0000670,mass,other,BR_026,2024-08-20,merchant_acquiring,merchant_settlement,web,162033.62,posted,TR_00145,1604.13,1604.13,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005371,CUST_0000182,sme,almaty,BR_022,2024-09-14,card_payments,merchant_purchase,mobile,161303.94,posted,TR_00013,308.49,308.49,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005372,CUST_0000813,corporate,aktobe,BR_032,2024-01-20,card_payments,p2p_transfer,web,18739.96,posted,TR_00047,43.85,43.85,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005373,CUST_0000631,sme,astana,BR_009,2025-11-18,cash_withdrawals,atm_cash_withdrawal,branch,2509.8,posted,TR_00110,90.0,90.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0009996,CUST_0000788,mass,karaganda,BR_001,2024-03-20,card_payments,merchant_purchase,web,22945.23,reversed,TR_00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005375,CUST_0000498,affluent,karaganda,BR_024,2025-10-08,card_payments,merchant_purchase,mobile,128912.74,posted,TR_00012,230.11,230.11,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0009997,CUST_0000452,sme,shymkent,BR_016,2025-12-11,cash_withdrawals,atm_cash_withdrawal,atm,40949.59,posted,TR_00102,247.66,247.66,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0009998,CUST_0000105,sme,almaty,BR_005,2025-07-30,account_service,monthly_package_fee,branch,23855.09,posted,TR_00134,1814.4,1814.4,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005378,CUST_0000987,mass,almaty,BR_058,2024-11-30,domestic_transfers,external_transfer,mobile,20147.38,posted,TR_00073,150.0,150.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005379,CUST_0000770,affluent,other,BR_003,2024-12-13,card_payments,merchant_purchase,mobile,13856.66,posted,TR_00011,22.08,22.08,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005380,CUST_0000607,sme,other,BR_015,2025-03-05,cash_withdrawals,atm_cash_withdrawal,atm,8230.98,posted,TR_00102,90.0,90.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005381,CUST_0000843,mass,almaty,BR_006,2024-11-25,domestic_transfers,external_transfer,web,356066.55,posted,TR_00081,1051.38,1051.38,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005382,CUST_0000864,affluent,shymkent,BR_044,2025-07-18,account_service,monthly_package_fee,branch,237104.38,posted,TR_00132,1512.0,1512.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005383,CUST_0000656,mass,astana,BR_012,2024-02-12,cash_withdrawals,atm_cash_withdrawal,atm,12770.0,posted,TR_00097,100.0,100.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005384,CUST_0000018,mass,other,BR_010,2024-05-20,domestic_transfers,external_transfer,web,4372.31,posted,TR_00081,150.0,150.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005385,CUST_0000057,mass,other,BR_051,2025-10-13,domestic_transfers,internal_transfer,branch,39909.56,posted,TR_00066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005386,CUST_0000623,corporate,other,BR_050,2025-10-06,merchant_acquiring,merchant_settlement,pos,27733.92,pending,TR_00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005387,CUST_0000993,sme,astana,BR_060,2025-08-20,card_payments,merchant_purchase,web,67667.66,posted,TR_00022,153.47,153.47,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005388,CUST_0000771,mass,shymkent,BR_018,2024-09-26,domestic_transfers,internal_transfer,branch,87798.35,posted,TR_00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005389,CUST_0000626,mass,aktobe,BR_024,2024-11-29,merchant_acquiring,merchant_settlement,pos,8556.71,posted,TR_00137,300.0,300.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005390,CUST_0000079,affluent,karaganda,BR_015,2024-01-19,account_service,monthly_package_fee,web,143236.26,posted,TR_00123,1012.5,1012.5,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005391,CUST_0000230,mass,almaty,BR_001,2024-07-22,domestic_transfers,internal_transfer,mobile,21891.72,posted,TR_00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005392,CUST_0000699,affluent,other,BR_019,2025-06-14,domestic_transfers,internal_transfer,web,66111.39,posted,TR_00060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005393,CUST_0000917,mass,karaganda,BR_007,2024-09-07,merchant_acquiring,merchant_settlement,web,24326.33,posted,TR_00145,300.0,300.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005394,CUST_0000880,affluent,shymkent,BR_046,2024-12-16,domestic_transfers,external_transfer,mobile,94927.02,posted,TR_00075,245.3,245.3,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005395,CUST_0000978,mass,other,BR_007,2024-03-30,card_payments,merchant_purchase,pos,2171.91,posted,TR_00001,4.34,4.34,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005396,CUST_0000483,affluent,shymkent,BR_051,2024-12-28,merchant_acquiring,merchant_settlement,pos,76809.49,reversed,TR_00139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005397,CUST_0000228,affluent,astana,BR_037,2025-06-10,account_service,monthly_package_fee,branch,12623.21,posted,TR_00132,1512.0,1512.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005398,CUST_0000179,sme,almaty,BR_028,2025-02-21,account_service,monthly_package_fee,mobile,35756.38,posted,TR_00118,1285.2,1285.2,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005399,CUST_0000089,mass,astana,BR_059,2025-02-10,cash_withdrawals,atm_cash_withdrawal,atm,137504.02,posted,TR_00098,924.03,924.03,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005400,CUST_0000707,sme,almaty,BR_029,2025-10-29,cash_withdrawals,atm_cash_withdrawal,branch,13047.84,posted,TR_00110,94.7,94.7,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005401,CUST_0000610,mass,astana,BR_027,2024-06-19,domestic_transfers,internal_transfer,mobile,10894.2,posted,TR_00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005402,CUST_0000354,affluent,astana,BR_025,2024-08-06,merchant_acquiring,merchant_settlement,web,21423.09,posted,TR_00147,225.0,225.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005403,CUST_0000998,mass,astana,BR_050,2025-03-30,card_payments,merchant_purchase,web,19923.77,posted,TR_00018,50.21,50.21,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005404,CUST_0000418,sme,shymkent,BR_010,2024-12-16,merchant_acquiring,merchant_settlement,web,9821.34,posted,TR_00149,270.0,270.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005405,CUST_0000140,mass,karaganda,BR_031,2025-12-15,card_payments,p2p_transfer,mobile,37131.19,posted,TR_00034,141.4,141.4,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005406,CUST_0000222,mass,almaty,BR_032,2024-02-13,cash_withdrawals,atm_cash_withdrawal,atm,39414.78,posted,TR_00097,236.49,236.49,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005407,CUST_0000721,mass,almaty,BR_035,2024-03-30,card_payments,merchant_purchase,pos,55962.48,posted,TR_00001,111.92,111.92,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005408,CUST_0000245,affluent,astana,BR_022,2024-09-06,account_service,monthly_package_fee,web,12803.76,reversed,TR_00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005409,CUST_0000189,affluent,almaty,BR_003,2024-11-30,domestic_transfers,internal_transfer,mobile,11096.64,posted,TR_00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005410,CUST_0000835,affluent,almaty,BR_059,2025-10-12,domestic_transfers,external_transfer,web,28670.21,posted,TR_00084,140.62,140.62,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005411,CUST_0000535,mass,almaty,BR_002,2024-12-26,domestic_transfers,external_transfer,web,24790.05,posted,TR_00081,156.93,156.93,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005412,CUST_0000019,sme,almaty,BR_012,2024-11-15,card_payments,merchant_purchase,pos,25343.69,posted,TR_00005,45.62,45.62,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005413,CUST_0000884,mass,aktobe,BR_010,2024-05-01,card_payments,merchant_purchase,pos,14569.51,posted,TR_00001,29.14,29.14,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005414,CUST_0000182,sme,almaty,BR_022,2024-11-13,merchant_acquiring,merchant_settlement,web,48028.31,posted,TR_00149,427.93,427.93,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005415,CUST_0000261,mass,almaty,BR_014,2025-01-23,card_payments,p2p_transfer,pos,11116.08,posted,TR_00026,50.0,50.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005416,CUST_0000207,mass,shymkent,BR_055,2025-03-02,cash_withdrawals,atm_cash_withdrawal,atm,28552.48,posted,TR_00098,191.87,191.87,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005417,CUST_0000639,sme,almaty,BR_037,2025-03-18,card_payments,merchant_purchase,mobile,23102.04,posted,TR_00014,49.48,49.48,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005418,CUST_0000265,sme,shymkent,BR_036,2024-11-09,card_payments,merchant_purchase,pos,31619.3,posted,TR_00005,56.91,56.91,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005419,CUST_0000070,mass,astana,BR_007,2024-04-24,card_payments,p2p_transfer,mobile,128419.85,posted,TR_00033,436.63,436.63,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005420,CUST_0000980,mass,almaty,BR_037,2024-04-21,card_payments,p2p_transfer,web,7246.87,posted,TR_00041,50.0,50.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005421,CUST_0000562,mass,shymkent,BR_026,2024-04-22,domestic_transfers,internal_transfer,web,2100.59,reversed,TR_00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005422,CUST_0000196,mass,almaty,BR_030,2025-03-27,merchant_acquiring,merchant_settlement,pos,16592.06,posted,TR_00138,300.0,300.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005423,CUST_0000170,corporate,almaty,BR_041,2025-09-17,cash_withdrawals,atm_cash_withdrawal,atm,8742.91,posted,TR_00104,65.0,65.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005424,CUST_0000206,mass,almaty,BR_049,2025-10-06,domestic_transfers,external_transfer,branch,1028.28,posted,TR_00090,150.0,150.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005425,CUST_0000714,sme,other,BR_030,2024-08-15,card_payments,merchant_purchase,web,244826.06,posted,TR_00021,495.77,495.77,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005426,CUST_0000599,corporate,other,BR_058,2024-02-28,domestic_transfers,external_transfer,mobile,62546.58,reversed,TR_00079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005427,CUST_0000707,sme,almaty,BR_029,2025-04-05,card_payments,merchant_purchase,web,70772.84,posted,TR_00022,160.51,160.51,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005428,CUST_0000155,mass,shymkent,BR_014,2024-01-29,card_payments,merchant_purchase,mobile,23664.04,failed,TR_00009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005429,CUST_0000687,mass,shymkent,BR_057,2025-04-02,domestic_transfers,internal_transfer,web,53313.24,posted,TR_00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005430,CUST_0000594,affluent,astana,BR_044,2024-10-06,card_payments,p2p_transfer,web,20210.62,posted,TR_00043,54.57,54.57,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005431,CUST_0000389,mass,other,BR_021,2025-09-04,card_payments,merchant_purchase,web,83823.53,posted,TR_00018,211.24,211.24,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005432,CUST_0000824,affluent,shymkent,BR_059,2025-04-01,cash_withdrawals,atm_cash_withdrawal,atm,40840.33,posted,TR_00100,205.84,205.84,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005433,CUST_0000083,sme,other,BR_047,2025-06-24,card_payments,merchant_purchase,web,31507.97,posted,TR_00022,71.46,71.46,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005434,CUST_0000453,affluent,other,BR_029,2024-10-23,merchant_acquiring,merchant_settlement,pos,34364.09,posted,TR_00139,226.8,226.8,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005435,CUST_0000181,sme,aktobe,BR_040,2025-09-05,merchant_acquiring,merchant_settlement,pos,177241.23,posted,TR_00142,1572.2,1572.2,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005436,CUST_0000142,mass,aktobe,BR_052,2025-01-18,cash_withdrawals,atm_cash_withdrawal,atm,39832.19,posted,TR_00098,267.67,267.67,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005437,CUST_0000154,affluent,almaty,BR_059,2025-04-01,card_payments,p2p_transfer,web,10056.25,posted,TR_00044,37.5,37.5,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005438,CUST_0000387,affluent,karaganda,BR_016,2024-09-20,card_payments,p2p_transfer,web,48369.25,posted,TR_00043,130.6,130.6,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005439,CUST_0000163,mass,other,BR_034,2024-11-24,merchant_acquiring,merchant_settlement,pos,57664.49,posted,TR_00137,507.45,507.45,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005440,CUST_0000094,mass,almaty,BR_027,2025-09-05,domestic_transfers,internal_transfer,mobile,27822.04,posted,TR_00050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005441,CUST_0000384,mass,other,BR_034,2024-10-14,card_payments,merchant_purchase,pos,30948.56,posted,TR_00001,61.9,61.9,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005442,CUST_0000596,mass,karaganda,BR_003,2024-01-16,domestic_transfers,internal_transfer,web,9641.69,posted,TR_00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005443,CUST_0000238,sme,astana,BR_007,2024-10-03,domestic_transfers,external_transfer,branch,36740.57,pending,TR_00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0005444,CUST_0000768,mass,almaty,BR_001,2024-10-13,card_payments,p2p_transfer,web,8130.25,posted,TR_00041,50.0,50.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005445,CUST_0000833,mass,astana,BR_024,2024-11-01,domestic_transfers,internal_transfer,branch,24627.23,posted,TR_00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0005446,CUST_0000522,mass,shymkent,BR_042,2024-02-21,account_service,monthly_package_fee,mobile,15218.68,posted,TR_00113,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
